Track,Artist,Stream,Views
Our Time Now,Plain White T's,21229165.0,13976076.0
The Giving Tree,Plain White T's,10397475.0,4874175.0
Hate (I Really Don't Like You),Plain White T's,13634555.0,12134254.0
A Lonely September,Plain White T's,,5901711.0
Winter Wonderland,Plain White T's,919633.0,5233.0
Should've Gone to Bed,Plain White T's,3653513.0,1678230.0
Take Me Away,Plain White T's,2311721.0,1332877.0
My Silver Lining,First Aid Kit,183969494.0,39807194.0
Out of My Head,First Aid Kit,7839804.0,719694.0
Emmylou,First Aid Kit,90398873.0,12971582.0
Wolf,First Aid Kit,73907138.0,8047565.0
Palomino,First Aid Kit,1818311.0,142521.0
Fireworks,First Aid Kit,41656059.0,5375451.0
Angel,First Aid Kit,5252743.0,425414.0
Turning Onto You,First Aid Kit,2723675.0,503692.0
Running Up That Hill - Recorded at Spotify Studios Stockholm,First Aid Kit,17473272.0,2139781.0
America,First Aid Kit,30150996.0,1074227.0
Blurred Lines,Robin Thicke,726264420.0,833789810.0
Lost Without U,Robin Thicke,100176534.0,75276667.0
Morning Sun,Robin Thicke,21709741.0,2754239.0
The Sweetest Love,Robin Thicke,10619390.0,10473369.0
Magic,Robin Thicke,10008636.0,9433523.0
Look Easy,Robin Thicke,7059975.0,2107478.0
Sex Therapy,Robin Thicke,25544451.0,20946746.0
When I Get You Alone,Robin Thicke,9897116.0,1837323.0
Lucky Star,Robin Thicke,2688823.0,294800.0
Wanna Love You Girl - Main,Robin Thicke,,16910440.0
Rx (Medicate),Theory of a Deadman,209890582.0,144139524.0
Angel,Theory of a Deadman,,24229954.0
Bad Girlfriend,Theory of a Deadman,170137910.0,56505841.0
Bitch Came Back,Theory of a Deadman,81240784.0,25458587.0
Hate My Life,Theory of a Deadman,69381599.0,24346985.0
Ambulance,Theory of a Deadman,460620.0,78958.0
Not Meant to Be,Theory of a Deadman,54871596.0,25698575.0
Hallelujah,Theory of a Deadman,40778545.0,4661342.0
Dinosaur,Theory of a Deadman,1432119.0,391480.0
Lowlife,Theory of a Deadman,25922027.0,22382846.0
Razón,Los Caligaris,111445878.0,74266947.0
Todos Locos,Los Caligaris,28132677.0,11528294.0
Con Vos,Los Caligaris,,1706061.0
Que Corran,Los Caligaris,15296336.0,13242203.0
Tus Besos,Los Caligaris,23520437.0,1004257.0
Entre Vos y Yo,Los Caligaris,20342161.0,8890737.0
Florentinos y Ferminas,Los Caligaris,13361128.0,1633614.0
There It Go (The Whistle Song),Juelz Santana,51734340.0,22399669.0
Bloody Mary,Juelz Santana,2296711.0,3624742.0
Oh Yes,Juelz Santana,7306930.0,4972.0
23 & 1,Juelz Santana,2090984.0,482630.0
Time Ticking,Juelz Santana,20721283.0,4628745.0
Dipset (Santana's Town),Juelz Santana,9455666.0,219731.0
Lil' Boy Fresh,Juelz Santana,3229072.0,410447.0
Dipshits,Juelz Santana,110934.0,34145.0
Alles wird gut,Bushido,46035834.0,55869728.0
Für immer jung,Bushido,28047277.0,2544754.0
Sonnenbank Flavour,Bushido,8073461.0,26255450.0
Theorie und Praxis,Bushido,41896192.0,17442611.0
Leben und Tod des Kenneth Glöckler,Bushido,24275449.0,2505047.0
Jupiterring,Bushido,,1015742.0
CLA$$IC,Bushido,17884427.0,12515703.0
Wenn wir kommen,Bushido,,1778927.0
Zeiten ändern dich,Bushido,17575176.0,27464535.0
Hades,Bushido,26715132.0,22353171.0
Solteiro Sem Futuro,Raí Saia Rodada,3036811.0,4654271.0
Tapão Na Raba,Raí Saia Rodada,177825215.0,337326632.0
Foi Amor,Raí Saia Rodada,8231856.0,173381.0
Storiezin,Raí Saia Rodada,43100251.0,71640316.0
Bebe e Vem Me Procurar,Raí Saia Rodada,104529931.0,265540593.0
Vaqueiro Também Ama,Raí Saia Rodada,534574.0,25712.0
Cheiro do Mato,Raí Saia Rodada,10817532.0,7048143.0
Filho do Mato,Raí Saia Rodada,42995424.0,327373942.0
Pisadinha - Ao Vivo,Raí Saia Rodada,53125549.0,81640298.0
Vou Divulgar o Áudio,Raí Saia Rodada,,1012364.0
Dueño de Ti,"Sergio Vega ""El Shaka""",89623699.0,91365348.0
Quién Es Usted,"Sergio Vega ""El Shaka""",73708817.0,141294502.0
Me Gusta Estar Contigo,"Sergio Vega ""El Shaka""",25302700.0,4976974.0
Disculpe Usted,"Sergio Vega ""El Shaka""",74838661.0,141294502.0
Cuando el Sol Salga Al Revés,"Sergio Vega ""El Shaka""",20364403.0,277779.0
Soy Tu Amante Y Que,"Sergio Vega ""El Shaka""",11966138.0,9438534.0
Millonario De Amor,"Sergio Vega ""El Shaka""",39598848.0,80604324.0
La Número 20,"Sergio Vega ""El Shaka""",30652283.0,33976309.0
Muchachita de Ojos Tristes - Banda Version,"Sergio Vega ""El Shaka""",14375567.0,33673094.0
Drip Too Hard (Lil Baby & Gunna),Gunna,1131137257.0,85768264.0
pushin P (feat. Young Thug),Gunna,269989884.0,28573552.0
All The Money (with Gunna) [Bonus],Gunna,27170562.0,1229516.0
"Lemonade (feat. Gunna, Don Toliver & NAV)",Gunna,1142825569.0,188679878.0
P power (feat. Drake),Gunna,125249056.0,185693.0
Drip or Drown,Gunna,172270149.0,13337686.0
BRODIES,Gunna,4972667.0,855645.0
Banking On Me,Gunna,103054042.0,2080025.0
What Happened To Virgil (feat. Gunna),Gunna,92342638.0,53613808.0
DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,320208901.0,35342541.0
"Apna Bana Le (From ""Bhediya"")",Arijit Singh,78428787.0,97850180.0
Kesariya,Arijit Singh,237685270.0,405012438.0
Jhoome Jo Pathaan,Arijit Singh,22899885.0,879995.0
Shayad,Arijit Singh,196665486.0,269306429.0
Khairiyat,Arijit Singh,141640304.0,878659546.0
"Agar Tum Saath Ho (From ""Tamasha"")",Arijit Singh,197893502.0,10948171.0
Deva Deva,Arijit Singh,60032339.0,84219485.0
Raabta,Arijit Singh,74341580.0,106203970.0
Atak Gaya - Arijit Singh,Arijit Singh,50627569.0,30652376.0
Kalank (Title Track),Arijit Singh,114548526.0,189710918.0
Stairway to Heaven - Remaster,Led Zeppelin,784067661.0,93106178.0
Immigrant Song - Remaster,Led Zeppelin,556875980.0,104050044.0
Whole Lotta Love - 1990 Remaster,Led Zeppelin,493245427.0,191739313.0
Black Dog - Remaster,Led Zeppelin,297595067.0,36014219.0
Rock and Roll - Remaster,Led Zeppelin,201606097.0,7734530.0
Ramble On - 1990 Remaster,Led Zeppelin,261239750.0,9297441.0
Good Times Bad Times - 1993 Remaster,Led Zeppelin,238911403.0,3708537.0
Kashmir - Remaster,Led Zeppelin,250248895.0,130981397.0
Going to California - Remaster,Led Zeppelin,176187775.0,6797713.0
Tangerine - Remaster,Led Zeppelin,64374496.0,1904330.0
All of Me,John Legend,1944651744.0,2242022292.0
On Time (with John Legend),John Legend,45733137.0,2242022292.0
Wonder Woman,John Legend,14624071.0,2400484.0
"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",John Legend,29746664.0,18327018.0
Nervous,John Legend,,4094062.0
You Deserve It All,John Legend,,43259445.0
Minefields,John Legend,108429302.0,127075249.0
What Christmas Means to Me (feat. Stevie Wonder),John Legend,40228986.0,2054540.0
Bring Me Love,John Legend,64648280.0,1219630.0
Beauty and the Beast,John Legend,234189055.0,294402677.0
Mr. Brightside,The Killers,,507699787.0
Somebody Told Me,The Killers,578122090.0,202235570.0
When You Were Young,The Killers,479475495.0,151530738.0
Human,The Killers,431311658.0,169015765.0
All These Things That I've Done,The Killers,274617049.0,76445924.0
Read My Mind,The Killers,202268400.0,125846811.0
Smile Like You Mean It,The Killers,135594576.0,16918307.0
boy,The Killers,14894581.0,2282381.0
Shot At The Night,The Killers,116894043.0,121033338.0
The Man,The Killers,156386626.0,55173739.0
Heartless (feat. Morgan Wallen),Diplo,351496820.0,26638949.0
"Genius (feat. Sia, Diplo, and Labrinth)",Diplo,,331493750.0
Where Are Ü Now (with Justin Bieber),Diplo,1006796172.0,1234561238.0
Electricity (with Dua Lipa),Diplo,559384950.0,169753186.0
Wasted (feat. Kodak Black & Koe Wetzel),Diplo,,2267951.0
"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Diplo,496905315.0,497674212.0
Daylight,Diplo,165066980.0,17289869.0
Wish - Trippie Mix,Diplo,125732511.0,80037396.0
On My Mind,Diplo,233212157.0,3307293.0
Blastoff (feat. Juice Wrld & Trippie Redd),Diplo,214573411.0,31382353.0
Ya Me Enteré,Reik,381925404.0,594533196.0
Los Tragos,Reik,120814496.0,74509548.0
Creo en Ti,Reik,326603068.0,453246795.0
5 Estrellas,Reik,29917528.0,12827350.0
Yo Quisiera,Reik,224916087.0,309234404.0
Un Año,Reik,466183244.0,715525941.0
Perfecta,Reik,156584513.0,70867261.0
Amigos Con Derechos,Reik,,630479293.0
Me Niego (feat. Ozuna & Wisin),Reik,636183962.0,1049946111.0
Si Me Dices Que Sí,Reik,290126900.0,129180427.0
Back To Black,Amy Winehouse,694280349.0,879026484.0
"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse,443538897.0,3577041.0
Rehab,Amy Winehouse,414914866.0,313440495.0
You Know I'm No Good,Amy Winehouse,372312004.0,348215647.0
Tears Dry On Their Own,Amy Winehouse,302457737.0,152976707.0
Love Is A Losing Game,Amy Winehouse,172350115.0,79248013.0
Me & Mr Jones,Amy Winehouse,135691732.0,9990026.0
He Can Only Hold Her,Amy Winehouse,87039974.0,4550663.0
Stronger Than Me,Amy Winehouse,94618563.0,78020640.0
Our Day Will Come,Amy Winehouse,91810989.0,25357764.0
Lady Writer,Dire Straits,71958119.0,5785954.0
So Far Away,Dire Straits,29767346.0,16666517.0
Six Blade Knife,Dire Straits,33999761.0,958002.0
I Hate Everything About You,Three Days Grace,562517246.0,337458032.0
Animal I Have Become,Three Days Grace,404577527.0,200440484.0
Riot,Three Days Grace,261679234.0,3484244.0
Painkiller,Three Days Grace,143722464.0,13951714.0
Never Too Late,Three Days Grace,,253953091.0
So Called Life,Three Days Grace,37614679.0,12456264.0
I Am Machine,Three Days Grace,157210157.0,66215707.0
Pain,Three Days Grace,186369505.0,186141161.0
Break,Three Days Grace,106327638.0,86599356.0
Time of Dying,Three Days Grace,,52436238.0
Uptown Funk (feat. Bruno Mars),Mark Ronson,1653819736.0,4821016218.0
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,713211866.0,322682773.0
Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson,,125811.0
Electricity (with Dua Lipa),Mark Ronson,559384950.0,169753186.0
Easy (with Kacey Musgraves feat. Mark Ronson),Mark Ronson,82820643.0,9324649.0
Happy Xmas (War Is Over) (feat. Sean Ono Lennon),Mark Ronson,28318677.0,3082343.0
Late Night Feelings (feat. Lykke Li),Mark Ronson,94550113.0,13800414.0
Find U Again (feat. Camila Cabello),Mark Ronson,223322925.0,14140914.0
Nothing Breaks Like a Heart - Acoustic Version,Mark Ronson,22028609.0,322682773.0
Universo Paralelo,La K'onga,79057625.0,81638099.0
El Mismo Aire,La K'onga,81795301.0,57197301.0
Te perdiste mi amor,La K'onga,40634495.0,120723712.0
Convénceme,La K'onga,20825065.0,26180111.0
Olvídate (Remix),La K'onga,6204702.0,26000918.0
No Se Va,La K'onga,,12774493.0
Si Me Dices Que Si,La K'onga,17394116.0,22601054.0
"That's My N**** (with Meek Mill, YG & Snoop Dogg)",YG,248359900.0,14272846.0
Who Do You Love?,YG,200179684.0,205996430.0
My Nigga,YG,286380616.0,353168416.0
"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,,220744002.0
"Go Loko (feat. Tyga, Jon Z)",YG,338094045.0,229045146.0
Toxic,YG,20052325.0,15355345.0
Miss My Dawgs (with Lil Wayne),YG,5257642.0,1378694.0
Scared Money (feat. J. Cole & Moneybagg Yo),YG,53726033.0,19601611.0
Slide,YG,197633963.0,134475854.0
Sober (feat. Roddy Ricch & Post Malone),YG,9174964.0,758403.0
Sálvame,Dulce María,156878055.0,97290294.0
Este Corazón,Dulce María,,985659.0
Ser O Parecer,Dulce María,47353906.0,34052838.0
Aún Hay Algo,Dulce María,31645833.0,226833.0
Rebelde,Dulce María,35807900.0,12254613.0
Enséñame,Dulce María,33507683.0,7748685.0
Nuestro Amor,Dulce María,32196256.0,58837.0
Un Poco De Tu Amor,Dulce María,24828338.0,87073.0
"Besharam Rang (From ""Pathaan"")",Vishal Dadlani,44902959.0,275111549.0
Jhoome Jo Pathaan,Vishal Dadlani,,195560337.0
Oh Penne,Vishal Dadlani,29987636.0,43043183.0
Firecracker,Vishal Dadlani,18455473.0,87844111.0
Jee Le Zaraa,Vishal Dadlani,,13975718.0
Balam Pichkari,Vishal Dadlani,34125728.0,306785807.0
Ved Lavlay,Vishal Dadlani,2497726.0,43540337.0
Desi Girl,Vishal Dadlani,32703723.0,93946617.0
Sheila Ki Jawani,Vishal Dadlani,22766447.0,235054452.0
Tu Meri,Vishal Dadlani,33436464.0,180938131.0
Sálvame,Christian Chávez,156878055.0,97290294.0
Sólo Quédate En Silencio,Christian Chávez,88563370.0,38211.0
Tras De Mí,Christian Chávez,55416538.0,33.0
Ser O Parecer,Christian Chávez,47353906.0,34052838.0
Aún Hay Algo,Christian Chávez,31645833.0,226833.0
Rebelde,Christian Chávez,35807900.0,18454306.0
Nuestro Amor,Christian Chávez,32196256.0,1534630.0
Un Poco De Tu Amor,Christian Chávez,24828338.0,1318.0
Sex on Fire,Kings of Leon,1044029601.0,467784552.0
Use Somebody,Kings of Leon,654228901.0,299573424.0
Waste A Moment,Kings of Leon,168803890.0,27078978.0
Pyro,Kings of Leon,159117136.0,71284533.0
Closer,Kings of Leon,187288984.0,82144.0
WALLS,Kings of Leon,114239148.0,47058600.0
Wait for Me,Kings of Leon,,25618558.0
Molly's Chambers,Kings of Leon,60427148.0,12444367.0
Supersoaker,Kings of Leon,106378682.0,31178501.0
Find Me,Kings of Leon,79682923.0,8088625.0
Them Changes,Thundercat,208922565.0,19273996.0
After Last Night (with Thundercat & Bootsy Collins),Thundercat,94044201.0,21483824.0
Funny Thing,Thundercat,151408230.0,3909393.0
Them Changes - Sped Up,Thundercat,18395375.0,2413718.0
Cracker Island (feat. Thundercat),Thundercat,42671901.0,24460373.0
Dragonball Durag,Thundercat,65629544.0,23063028.0
Walk On By,Thundercat,31070678.0,1909480.0
Lava Lamp,Thundercat,15689236.0,1498375.0
Hallelujah,Pentatonix,353123597.0,701098245.0
"Mary, Did You Know?",Pentatonix,155707741.0,292033495.0
Kid On Christmas (feat. Meghan Trainor),Pentatonix,14048180.0,2133493.0
That's Christmas to Me,Pentatonix,75592984.0,68288779.0
God Rest Ye Merry Gentlemen,Pentatonix,70704574.0,72171842.0
I'll Be Home For Christmas,Pentatonix,45402928.0,1159371.0
Wonderful Christmastime,Pentatonix,,6987.0
The Sound of Silence,Pentatonix,47682619.0,136356880.0
Winter Wonderland / Don't Worry Be Happy (feat. Tori Kelly),Pentatonix,,57717794.0
Frosty The Snowman (feat. Alessia Cara),Pentatonix,13231791.0,329194.0
Lo Aprendí de Ti - HA-ASH Primera Fila - Hecho Realidad [En Vivo],Ha*Ash,206376732.0,1381085516.0
Mi Salida Contigo,Ha*Ash,20804888.0,20352670.0
Ex de Verdad - HA-ASH Primera Fila - Hecho Realidad [En Vivo],Ha*Ash,124689153.0,357674479.0
"Perdón, Perdón - HA-ASH Primera Fila - Hecho Realidad [En Vivo]",Ha*Ash,172791559.0,965997312.0
Supongo Que Lo Sabes,Ha*Ash,20258059.0,36453305.0
Resistiré,Ha*Ash,48533462.0,15922781.0
Lo Que un Hombre Debería Saber,Ha*Ash,26357507.0,20866264.0
Te Dejo en Libertad,Ha*Ash,57030290.0,228509066.0
No Pasa Nada,Ha*Ash,98901479.0,75759215.0
Odio Amarte,Ha*Ash,73313926.0,34818627.0
La Corriente,Tony Dize,390936682.0,72868080.0
Quizas - Remix,Tony Dize,129240126.0,27712761.0
El Doctorado,Tony Dize,,231604830.0
El Doctorado - Remix,Tony Dize,58684645.0,4261902.0
Prometo Olvidarte,Tony Dize,35273951.0,96037217.0
Mi Mayor Atraccion,Tony Dize,11628466.0,1159443.0
Noche De Entierro,Zion,139147141.0,15887.0
More,Zion,164453482.0,394878819.0
Zun Da Da,Zion,121911222.0,111044490.0
Caile,Zion,,317814469.0
Mi Error,Zion,67716590.0,56893748.0
Alocate,Zion,,9153762.0
Malo,Zion,29318690.0,29583118.0
TU AMIGO,Zion,20264927.0,5372422.0
Fantasma,Zion,31526976.0,37670242.0
Haciéndolo,Zion,1557904.0,762066.0
Somewhere Only We Know,Keane,881477862.0,420278570.0
Everybody's Changing,Keane,362387670.0,51636990.0
Nothing In My Way,Keane,53851119.0,59870.0
This Is The Last Time,Keane,87253992.0,47131728.0
Is It Any Wonder?,Keane,49028878.0,20374221.0
Sovereign Light Café,Keane,66191071.0,20226460.0
Silenced By The Night,Keane,48830041.0,20646227.0
Bend & Break,Keane,48776995.0,10303788.0
Somewhere Only We Know - BBC Steve Lamacq Session / 2003,Keane,7325060.0,46628.0
Bedshaped,Keane,52383791.0,42422821.0
Destino o casualidad,Melendi,231278248.0,1011369213.0
Tu jardín con enanitos,Melendi,,240255403.0
SI ELLA SUPIERA,Melendi,14250436.0,18019238.0
La promesa,Melendi,103041022.0,417127249.0
Caminando por la vida,Melendi,83959975.0,27841849.0
Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,110919244.0,62685430.0
Un violinista en tu tejado,Melendi,79809319.0,10289629.0
Lágrimas desordenadas,Melendi,49072430.0,64251638.0
La Boca Junta,Melendi,,12275651.0
Desde cero (con Melendi),Melendi,,25577365.0
La Siguiente,Kany García,32378214.0,19366529.0
Confieso,Kany García,62382717.0,1454154.0
Color Esperanza 2020,Kany García,89466323.0,24706323.0
Para Siempre,Kany García,119617940.0,137508409.0
Hoy Ya Me Voy,Kany García,50202696.0,189939069.0
DPM (De Pxta Madre),Kany García,41291747.0,37357025.0
Titanic,Kany García,73491196.0,72991383.0
Lo Que en Ti Veo,Kany García,28471176.0,16715272.0
Muero,Kany García,14567891.0,21741190.0
Before He Cheats,Carrie Underwood,400928668.0,157875227.0
If I Didn't Love You,Carrie Underwood,100704547.0,33388026.0
Hate My Heart,Carrie Underwood,7360933.0,707586.0
Church Bells,Carrie Underwood,,55422674.0
Blown Away,Carrie Underwood,122522411.0,55276381.0
"Jesus, Take the Wheel",Carrie Underwood,82396154.0,83420075.0
Dirty Laundry,Carrie Underwood,61237283.0,43372344.0
All-American Girl,Carrie Underwood,69449656.0,37130410.0
Cowboy Casanova,Carrie Underwood,69947717.0,40375445.0
Good Girl,Carrie Underwood,79837447.0,41826086.0
Bring Me To Life,Evanescence,749278645.0,1138778389.0
My Immortal,Evanescence,,889118434.0
Going Under,Evanescence,,233135074.0
Call Me When You're Sober,Evanescence,,153232763.0
Everybody's Fool,Evanescence,,119134538.0
Lithium,Evanescence,66098488.0,175876015.0
Tourniquet,Evanescence,45485831.0,688629.0
Hello,Evanescence,51165292.0,2647228.0
Sweet Sacrifice,Evanescence,29523743.0,64815968.0
My Heart Is Broken,Evanescence,27206130.0,71322143.0
"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,,273554532.0
Baby It's Cold Outside (with Michael Bublé),Idina Menzel,155711877.0,55530726.0
Into the Unknown,Idina Menzel,,517662359.0
Show Yourself,Idina Menzel,209218195.0,457094830.0
"For the First Time in Forever - From ""Frozen""/Soundtrack Version",Idina Menzel,182969799.0,208290883.0
"Some Things Never Change - From ""Frozen 2""/Soundtrack Version",Idina Menzel,134158018.0,180841652.0
"For the First Time in Forever (Reprise) - From ""Frozen""/Soundtrack Version",Idina Menzel,95459443.0,208290883.0
Seasons of Love,Idina Menzel,96318179.0,11469769.0
"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",Idina Menzel,123331650.0,11527824.0
Take Me or Leave Me,Idina Menzel,43671189.0,8006145.0
Drunk (And I Don't Wanna Go Home),Miranda Lambert,134743276.0,32037528.0
Strange,Miranda Lambert,18009027.0,429824.0
Bluebird,Miranda Lambert,,23238672.0
Mama's Broken Heart,Miranda Lambert,142662562.0,96009155.0
Outrunnin' Your Memory,Miranda Lambert,23748265.0,979673.0
The House That Built Me,Miranda Lambert,119907941.0,92678477.0
Gunpowder & Lead,Miranda Lambert,77395558.0,26111219.0
Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album],Miranda Lambert,118648161.0,146546503.0
If I Was a Cowboy,Miranda Lambert,,10153635.0
Automatic,Miranda Lambert,65378997.0,15224939.0
Só um Pagode - Ao Vivo,Turma do Pagode,,5623057.0
Lancinho - Ao Vivo,Turma do Pagode,87218874.0,255494481.0
Deixa em Off - Ao Vivo,Turma do Pagode,89292548.0,207867717.0
Sua Mãe Vai Me Amar,Turma do Pagode,123274005.0,51712657.0
Alô Ex - Ao Vivo,Turma do Pagode,3360784.0,1320183.0
Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),Turma do Pagode,66745179.0,48004679.0
Fora dos Stories,Turma do Pagode,26770920.0,7475645.0
Cobertor de Orelha - Ao Vivo,Turma do Pagode,85491521.0,118854874.0
Golaço (Ao Vivo),Turma do Pagode,27123155.0,15496.0
Camisa 10 (Ao Vivo),Turma do Pagode,22354758.0,165489013.0
Second Chance,Shinedown,191592986.0,39195816.0
Sound of Madness,Shinedown,175384101.0,66695954.0
Cut the Cord,Shinedown,147920624.0,80292388.0
MONSTERS,Shinedown,77374895.0,87687161.0
45,Shinedown,125995261.0,63332427.0
Enemies,Shinedown,,59917787.0
DEVIL,Shinedown,104023055.0,31420821.0
State of My Head,Shinedown,112560045.0,44637647.0
Diamond Eyes (Boom-Lay Boom-Lay Boom),Shinedown,98303855.0,26654866.0
Planet Zero,Shinedown,,2720722.0
Put On,Jeezy,208911691.0,57389582.0
Soul Survivor,Jeezy,123807840.0,85514231.0
2 Million Up (feat. Rob49),Jeezy,1908889.0,2158183.0
I Luv It,Jeezy,37038425.0,37128799.0
Seen It All,Jeezy,66952597.0,14099245.0
Put The Minks Down (feat. 42 Dugg),Jeezy,,2180653.0
"American Dream (feat. J. Cole, Kendrick Lamar)",Jeezy,45580380.0,1896126.0
Leave You Alone,Jeezy,35630707.0,57885999.0
All There,Jeezy,39299807.0,121158801.0
You Are Enough,Sleeping At Last,82423072.0,762604.0
Turning Page,Sleeping At Last,247501664.0,7077131.0
Touch,Sleeping At Last,142876350.0,273914.0
Already Gone,Sleeping At Last,251551093.0,2002639.0
Saturn,Sleeping At Last,136832087.0,77838682.0
Hearing,Sleeping At Last,56645032.0,2997130.0
Chasing Cars,Sleeping At Last,,13306302.0
Atom 8,Sleeping At Last,,9590.0
Two,Sleeping At Last,54514888.0,10874803.0
Light,Sleeping At Last,39211900.0,2954969.0
Psycho Killer - 2005 Remaster,Talking Heads,350860668.0,116786814.0
This Must Be the Place (Naive Melody) - 2005 Remaster,Talking Heads,212239903.0,512591.0
Once in a Lifetime - 2005 Remaster,Talking Heads,162514866.0,59030969.0
Burning Down the House,Talking Heads,97728211.0,15986155.0
Take Me to the River - 2005 Remaster,Talking Heads,46472230.0,8111643.0
Life During Wartime - 2005 Remaster,Talking Heads,17290497.0,9177.0
