Track,Artist,Revenue
Told You So,Mike Perry,77502.54553999999
Take It Slowly,Mike Perry,31341.38364
I Like It,Mike Perry,22227.2874
If I Ruled The World,Mike Perry,89673.43259
Changes,Mike Perry,148709.82955
24 (feat. Lil Baby),Money Man,1273316.8993600002
24,Money Man,598212.35936
Courtesy,Money Man,137289.38984000002
Similar,Money Man,37985.41965
LLC (feat. Moneybagg Yo),Money Man,199748.81579
Air Holes,Money Man,22105.93049
Attempted,Money Man,35139.48652
LLC,Money Man,86230.25179000001
Memphis,Money Man,38978.51417
Blockchain,Money Man,30256.812420000002
Lucky,Colbie Caillat,2463159.67236
Bubbly,Colbie Caillat,2056942.28345
Try,Colbie Caillat,873223.15479
Brighter Than The Sun,Colbie Caillat,461664.88589000003
I Do,Colbie Caillat,269225.18066
Fallin' For You,Colbie Caillat,410341.72219000006
Realize,Colbie Caillat,430734.43331
I Never Told You,Colbie Caillat,337230.47569
Bubbly - Acoustic Version,Colbie Caillat,178853.09628
Midnight Bottle,Colbie Caillat,75663.38627
Rewrite The Stars,Zac Efron,3336547.7982
The Greatest Show,Zac Efron,1936780.39062
The Other Side,Zac Efron,1460663.0004500002
Gotta Go My Own Way,Zac Efron,609627.60751
Can I Have This Dance,Zac Efron,630573.76994
Just Wanna Be With You,Zac Efron,310289.30691000004
"Right Here, Right Now",Zac Efron,278561.1768
You Can't Stop The Beat,Zac Efron,299780.32175
Scream,Zac Efron,205588.41559
What Time Is It,Zac Efron,224132.15821
Resistiré,María José,205120.56896
Prefiero Ser Su Amante,María José,405641.75843
Lo Que Tenías Conmigo,María José,439530.69843000005
Me equivoqué,María José,382382.12984
Él Era Perfecto - En Vivo,María José,241211.33841
Adelante Corazón,María José,224529.48021
Evidencias - En Vivo,María José,132290.077
No Soy una Señora (Non Sono una Signora),María José,166680.77139
Sólo el Amor Lastima Así (Only Love Can Hurt Like This),María José,392113.75895
Ya No Me Acuerdo Más de Ti - En Vivo,María José,126250.77227
INVU,TAEYEON,280182.90743
Fine,TAEYEON,493244.36494
그대라는 시,TAEYEON,342314.56633
Priority,TAEYEON,11221.0891
I,TAEYEON,398766.09017
11:11,TAEYEON,313364.63897
Weekend,TAEYEON,223372.27766000002
Can't Control Myself,TAEYEON,103334.89838999999
The Cure,TAEYEON,4429.77818
What Do I Call You,TAEYEON,125312.7257
Teil 8 - Fall 53: Die sieben Zinnsoldaten,Sherlock Holmes,1049.8478
Teil 1 - Fall 53: Die sieben Zinnsoldaten,Sherlock Holmes,615.02284
Teil 10 - Fall 53: Die sieben Zinnsoldaten,Sherlock Holmes,513.11919
Teil 7 - Fall 53: Die sieben Zinnsoldaten,Sherlock Holmes,513.12059
Teil 9 - Fall 53: Die sieben Zinnsoldaten,Sherlock Holmes,467.25388000000004
Teil 12 - Fall 53: Die sieben Zinnsoldaten,Sherlock Holmes,426.98395999999997
Teil 6 - Fall 53: Die sieben Zinnsoldaten,Sherlock Holmes,505.66459
Teil 13 - Fall 53: Die sieben Zinnsoldaten,Sherlock Holmes,421.25943
Teil 11 - Fall 53: Die sieben Zinnsoldaten,Sherlock Holmes,767.80951
Teil 14 - Fall 53: Die sieben Zinnsoldaten,Sherlock Holmes,417.24689
Black Hole Sun,Soundgarden,2210429.35443
Fell On Black Days,Soundgarden,561842.18264
Spoonman,Soundgarden,627357.9901299999
Outshined - Remastered,Soundgarden,332130.27655
Rusty Cage - Remastered,Soundgarden,302348.86708
Burden In My Hand,Soundgarden,239053.25182
The Day I Tried To Live,Soundgarden,223797.52078
Blow Up The Outside World,Soundgarden,130168.94325000001
Pretty Noose,Soundgarden,97734.93384000001
Hunted Down,Soundgarden,23518.6916
Rumble,Flowdan,98206.26035000001
Gassed Up,Flowdan,42019.11006
Trenches,Flowdan,11262.97453
Welcome to London - J.Sparrow Remix,Flowdan,5341.97018
Power,Flowdan,3222.73406
Active,Flowdan,4215.600060000001
Welcome to London,Flowdan,5259.03111
Run The Show,Flowdan,534.45725
Flatline,Flowdan,3361.37793
TU AMOR | E7,DJ Alex,160994.66803
Traidora,DJ Alex,19679.20435
Ya No Más,DJ Alex,450397.68260999996
TEKA | E6,DJ Alex,56442.85859
Oregano (Remix),DJ Alex,19367.928480000002
INDIQUEN | E3,DJ Alex,48729.09718
OREGANO | E1,DJ Alex,54339.40221
ME VOY | E9,DJ Alex,3787.4264599999997
AL RITMO | E2,DJ Alex,51967.82969
PA' QUE BAILE | E8,DJ Alex,2888.15521
FOREVER 1,Girls' Generation,241842.53611000002
Gee,Girls' Generation,404830.4861
The Boys,Girls' Generation,298910.29041
Into the New World,Girls' Generation,160011.16522
Lion Heart,Girls' Generation,303891.12938
I GOT A BOY,Girls' Generation,350364.10141
Run Devil Run,Girls' Generation,134308.65366
Mr.Mr.,Girls' Generation,211158.59395
Villain,Girls' Generation,20887.94208
Genie,Girls' Generation,129234.0871
Unholy (feat. Kim Petras),Sam Smith,3167954.17305
I'm Not The Only One,Sam Smith,6828903.604370001
Stay With Me,Sam Smith,7531345.211370001
Too Good At Goodbyes,Sam Smith,7549649.58227
Like I Can,Sam Smith,2676612.20138
Gimme (feat. Koffee & Jessie Reyez),Sam Smith,55337.56061
I'm Not Here To Make Friends,Sam Smith,32382.13647
Fire On Fire,Sam Smith,2316554.78347
Have Yourself A Merry Little Christmas,Sam Smith,1146161.6518599999
Promises (with Sam Smith),Sam Smith,3854784.1189699997
Easy On Me,Adele,5018674.80045
Set Fire to the Rain,Adele,3705370.1956200004
Oh My God,Adele,1663873.0101400001
Someone Like You,Adele,7223521.4278
Rolling in the Deep,Adele,6705601.35742
When We Were Young,Adele,4526533.81571
Skyfall,Adele,1764519.2542500002
I Drink Wine,Adele,625322.65662
Make You Feel My Love,Adele,3656518.24701
See You Again (feat. Kali Uchis),"Tyler, The Creator",3005313.43023
NEW MAGIC WAND,"Tyler, The Creator",1460516.92505
EARFQUAKE,"Tyler, The Creator",2928403.05988
BEST INTEREST,"Tyler, The Creator",1022741.07897
"GONE, GONE / THANK YOU","Tyler, The Creator",1115338.49043
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator",843083.98835
Cash In Cash Out,"Tyler, The Creator",432484.34371000004
SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),"Tyler, The Creator",570567.35853
She,"Tyler, The Creator",939689.9283200001
Bloody Mary,Lady Gaga,855382.80258
Shallow,Lady Gaga,8990360.38372
Bad Romance,Lady Gaga,4658113.39332
Always Remember Us This Way,Lady Gaga,3909724.0691600004
Just Dance,Lady Gaga,3079194.0596000003
Poker Face,Lady Gaga,4166795.11853
Judas,Lady Gaga,1419106.11563
Applause,Lady Gaga,1823472.44631
Hold My Hand,Lady Gaga,805063.1381
Million Reasons,Lady Gaga,2945603.53584
Rich Flex,Drake,1249489.4152600002
Jimmy Cooks (feat. 21 Savage),Drake,1661413.8856600001
WAIT FOR U (feat. Drake & Tems),Drake,1641460.3099800001
Pussy & Millions (feat. Travis Scott),Drake,479956.11598
One Dance,Drake,10206536.90286
On BS,Drake,402527.14356
God's Plan,Drake,9424285.38868
Major Distribution,Drake,431703.47007
Spin Bout U,Drake,351239.79685
Knife Talk (with 21 Savage ft. Project Pat),Drake,2056912.8116400002
Super Freaky Girl,Nicki Minaj,1340180.0327
Tukoh Taka - Official FIFA Fan Festival™ Anthem,Nicki Minaj,229395.21923
Bang Bang,Nicki Minaj,5807305.16776
Super Bass,Nicki Minaj,3128289.84591
Starships,Nicki Minaj,3521238.71356
Tusa,Nicki Minaj,6215587.69712
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Nicki Minaj,5229681.26704
MotorSport,Nicki Minaj,2607478.54832
Moment 4 Life,Nicki Minaj,1042894.57767
Only,Nicki Minaj,2237441.55306
Calm Down (with Selena Gomez),Selena Gomez,1684822.48837
Lose You To Love Me,Selena Gomez,4181849.74689
My Mind & Me,Selena Gomez,220631.71894
Wolves,Selena Gomez,5088362.93406
People You Know,Selena Gomez,420920.45962000004
Let Somebody Go,Selena Gomez,708025.76486
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",Selena Gomez,7184859.463900001
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,3660564.9205799997
Baila Conmigo (with Rauw Alejandro),Selena Gomez,1820137.67807
Pink + White,Frank Ocean,2508590.01881
Lost,Frank Ocean,2791675.13421
Ivy,Frank Ocean,2116027.7224000003
Nights,Frank Ocean,2137069.13035
Thinkin Bout You,Frank Ocean,2684579.13434
In My Room,Frank Ocean,1230564.1694800002
White Ferrari,Frank Ocean,1268249.26479
Self Control,Frank Ocean,1277344.3956300002
Santa Tell Me,Ariana Grande,3494439.41652
7 rings,Ariana Grande,8439502.87843
Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,Ariana Grande,4276270.9115699995
positions,Ariana Grande,4908642.17354
One Last Time,Ariana Grande,4609433.25612
"thank u, next",Ariana Grande,7053955.11899
Stuck with U (with Justin Bieber),Ariana Grande,3758218.46016
34+35,Ariana Grande,3400047.58506
boyfriend (with Social House),Ariana Grande,2653846.9296500003
God is a woman,Ariana Grande,3911480.53643
The Less I Know The Better,Tame Impala,4854866.62874
Borderline,Tame Impala,1493552.97099
Eventually,Tame Impala,1054191.05982
New Gold (feat. Tame Impala and Bootie Brown),Tame Impala,258074.25398
One More Hour,Tame Impala,363939.17801000003
Let It Happen,Tame Impala,1523777.5953300002
Feels Like We Only Go Backwards,Tame Impala,1616183.80344
New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,Tame Impala,42976.53947
Elephant,Tame Impala,900899.47297
The Nights,Avicii,5134735.6944699995
Wake Me Up,Avicii,8695768.51393
Waiting For Love,Avicii,5060491.90888
Levels - Radio Edit,Avicii,3258046.8147
Without You (feat. Sandro Cavazza),Avicii,3560233.49608
Hey Brother,Avicii,3482565.49212
SOS (feat. Aloe Blacc),Avicii,2784837.75877
Addicted To You,Avicii,1424682.56025
Lonely Together (feat. Rita Ora),Avicii,2605126.4928
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,1617495.73093
Mr. Rager,Kid Cudi,1351070.38694
THE SCOTTS,Kid Cudi,2766431.16029
Pursuit Of Happiness (Nightmare),Kid Cudi,2586628.92951
Tequila Shots,Kid Cudi,750029.27079
Erase Me - Main,Kid Cudi,1101937.47206
Show Out (with Skepta & Pop Smoke),Kid Cudi,746394.3375400001
love.,Kid Cudi,136027.73241
Just What I Am,Kid Cudi,849605.1579400001
Cool for the Summer,Demi Lovato,2733297.40259
Heart Attack,Demi Lovato,2785790.04857
Sorry Not Sorry,Demi Lovato,4549701.514590001
Échame La Culpa,Demi Lovato,4887292.18781
OK Not To Be OK,Demi Lovato,965507.95998
Confident,Demi Lovato,2142312.69765
Give Your Heart a Break,Demi Lovato,1297626.71725
Solo (feat. Demi Lovato),Demi Lovato,4483608.40772
Cool for the Summer - Sped Up (Nightcore),Demi Lovato,193594.49829000002
Really Don't Care,Demi Lovato,1228165.17343
Rumble,Skrillex,98206.26035000001
Way Back,Skrillex,27150.698229999998
Where Are Ü Now (with Justin Bieber),Skrillex,4879032.02364
In Da Getto,Skrillex,1664355.0538899999
HUMBLE. - SKRILLEX REMIX,Skrillex,1074912.8218999999
Leave Me Like This,Skrillex,11566.27725
Bangarang (feat. Sirah),Skrillex,2295672.7504
Purple Lamborghini (with Rick Ross),Skrillex,1850479.29162
"Supersonic (My Existence) [with Noisia, josh pan & Dylan Brady]",Skrillex,184202.2103
Wild for the Night (feat. Skrillex & Birdy Nam Nam),Skrillex,1279702.84883
Unstoppable - R3HAB Remix,R3HAB,140173.23791
All Around The World (La La La),R3HAB,2107424.91007
Call Me (with R3HAB & Timmy Trumpet),R3HAB,196088.82622000002
One Last Time (with R3HAB) (feat. Enny-Mae),R3HAB,52272.57606000001
Worlds On Fire (with R3HAB & Au/Ra),R3HAB,68533.09171000001
Saved My Life (with R3HAB),R3HAB,62422.414020000004
Peru - R3HAB Remix,R3HAB,78433.8848
Poison (with Timmy Trumpet x W&W),R3HAB,15981.240920000002
Love We Lost (with R3HAB),R3HAB,99931.55366
YumYum,Bonez MC,21795.21569
Buzz Down,Bonez MC,44211.79497
Blaues Licht,Bonez MC,547725.8311000001
Ohne mein Team,Bonez MC,1009423.86981
Diamant,Bonez MC,65292.05883
500 PS,Bonez MC,973911.00596
Palmen aus Plastik,Bonez MC,613832.48704
Taxi,Bonez MC,113173.15479999999
Eine Idee,Bonez MC,65453.811700000006
Ojitos Lindos,Bomba Estéreo,3653524.84199
To My Love - Tainy Remix,Bomba Estéreo,1240459.78081
Me Duele,Bomba Estéreo,24095.446640000002
Soy Yo,Bomba Estéreo,402382.61088000005
To My Love,Bomba Estéreo,472716.95727
Soy Yo - Sing 2 Mix,Bomba Estéreo,162165.71487999998
Somos Dos,Bomba Estéreo,269110.78312
Fuego,Bomba Estéreo,165530.16582
Algo Está Cambiando,Bomba Estéreo,79398.65739
Playa Grande,Bomba Estéreo,97929.83448
Him & I (with Halsey),G-Eazy,3440443.33874
"Me, Myself & I",G-Eazy,4925307.196409999
No Limit,G-Eazy,2843749.6046800003
I Mean It (feat. Remo),G-Eazy,2221470.7343
Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,1115868.88417
Tumblr Girls (feat. Christoph Andersson),G-Eazy,683162.7412500001
Good Life (with G-Eazy & Kehlani),G-Eazy,1650440.79933
Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,1131298.65246
Calm Down,G-Eazy,826764.86649
Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),G-Eazy,179816.63499000002
TiK ToK,Kesha,3902884.68898
Die Young,Kesha,2282365.02269
Backstabber,Kesha,566799.7638000001
We R Who We R,Kesha,1027083.81249
Praying,Kesha,1909193.67958
Your Love Is My Drug,Kesha,813101.94588
Take It Off,Kesha,714507.03445
Blow,Kesha,580660.57032
Cannibal,Kesha,608812.93944
Woman (feat. The Dap-Kings Horns),Kesha,571402.70089
Hot In It,Charli XCX,474781.76181000005
OUT OUT (feat. Charli XCX & Saweetie),Charli XCX,1499209.23911
Good Ones,Charli XCX,345462.23901
Beg For You (feat. Rina Sawayama),Charli XCX,304165.93882000004
Used To Know Me,Charli XCX,151033.39261
Yuck,Charli XCX,88640.68595000001
Vroom Vroom,Charli XCX,268964.36785000004
Welcome To My Island - George Daniel & Charli XCX Remix,Charli XCX,5616.6162699999995
Unlock it (Lock It) - feat. Kim Petras and Jay Park,Charli XCX,322564.6327
Dream Glow (BTS World Original Soundtrack) - Pt. 1,Charli XCX,531826.91061
Don't Go Yet - Major Lazer Remix,Major Lazer,111012.66845
ALREADY,Major Lazer,511600.04358000006
Trigger,Major Lazer,539162.2749000001
Watch Out For This (Bumaye),Major Lazer,1122755.98749
"My Love (feat. Major Lazer, WizKid, Dua Lipa)",Major Lazer,561259.16381
Dog Days Are Over,Florence + The Machine,2669044.51769
You've Got The Love,Florence + The Machine,1787498.7461100002
Spectrum (Say My Name) - Calvin Harris Remix,Florence + The Machine,799820.1980600001
Free,Florence + The Machine,141410.26793
Shake It Out,Florence + The Machine,1434139.96584
Never Let Me Go,Florence + The Machine,703130.8536400001
Dream Girl Evil,Florence + The Machine,79580.74875
My Love - Edit,Florence + The Machine,102504.37238
Cosmic Love,Florence + The Machine,629009.8857
Choreomania,Florence + The Machine,59716.634320000005
"Ranjithame (From ""Varisu"")",Thaman S,175298.1103
"Thee Thalapathy (From ""Varisu"")",Thaman S,92995.2783
Vaa Thalaivaa,Thaman S,25255.89799
"Tum Tum (From ""Enemy - Tamil"")",Thaman S,425994.82661999995
Suguna Sundari,Thaman S,27982.30551
"Maa Bava Manobhavalu (From ""Veera Simha Reddy"")",Thaman S,13114.74244
"Celebration Of Varisu (From ""Varisu"")",Thaman S,11629.82154
"Kalaavathi (From ""Sarkaru Vaari Paata"")",Thaman S,200942.9311
"Soul Of Varisu (From ""Varisu"")",Thaman S,26238.3983
Mangalyam,Thaman S,308339.22429
Alors on danse - Radio Edit,Stromae,2208390.49613
Papaoutai,Stromae,2230693.03993
Tous les mêmes,Stromae,1018605.75898
Alors On Danse - DubDogz Remix,Stromae,438851.57057
Formidable,Stromae,935462.8159400001
Santé,Stromae,392092.20523
L’enfer,Stromae,414816.90007000003
Fils de joie,Stromae,159594.92605
La solassitude,Stromae,80816.57123
Ta fête,Stromae,356801.69326000003
Hall of Fame (feat. will.i.am),The Script,4728106.7354
Superheroes,The Script,2227984.06452
The Man Who Can't Be Moved,The Script,2087125.19244
Breakeven,The Script,2797500.6946
For the First Time,The Script,1074853.12504
The Man Who Can't Be Moved - Acoustic,The Script,259305.96603
If You Could See Me Now,The Script,591021.9166
"Never Seen Anything ""Quite Like You"" - Acoustic",The Script,335861.99475
Nothing,The Script,483183.77261
Run Through Walls,The Script,150427.43764
Can't Hold Us (feat. Ray Dalton),Ryan Lewis,7665927.25182
Thrift Shop (feat. Wanz),Ryan Lewis,4952372.99605
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Ryan Lewis,1612046.97133
White Walls (feat. ScHoolboy Q & Hollis),Ryan Lewis,978264.98078
Same Love (feat. Mary Lambert),Ryan Lewis,1400399.01096
Wing$,Ryan Lewis,910841.2872599999
Growing Up (feat. Ed Sheeran),Ryan Lewis,377782.55094000004
Dance Off (feat. Idris Elba & Anderson .Paak),Ryan Lewis,227297.46240000002
Irish Celebration,Ryan Lewis,98284.00029
St. Ides,Ryan Lewis,69498.12986999999
Call Me Maybe,Carly Rae Jepsen,4927412.7388700005
Good Time,Carly Rae Jepsen,2096295.59617
I Really Like You,Carly Rae Jepsen,1931820.74051
Talking to Yourself,Carly Rae Jepsen,46396.037189999995
Cut To The Feeling,Carly Rae Jepsen,511165.92477
The Loneliest Time (feat. Rufus Wainwright),Carly Rae Jepsen,78428.45813
Surrender My Heart,Carly Rae Jepsen,28033.82442
Beach House,Carly Rae Jepsen,46787.502700000005
Run Away With Me,Carly Rae Jepsen,618914.2854500001
Sideways,Carly Rae Jepsen,14468.87895
chicago - sped up + reverb,Tazzy,16597.426079999997
mockingbird - sped up + reverb,Tazzy,16882.29507
TURN ON THE LIGHTS (TECHNO),Tazzy,5719.89387
another love - slowed + reverb,Tazzy,41931.60786
Under The Influence - Nightcore,Tazzy,31809.67224
fairytale (slowed - house remix),Tazzy,33757.47035
S&M - HARDSTYLE,Tazzy,7549.381910000001
superman- sped up + reverb,Tazzy,12071.99015
dream on - sped up + reverb,Tazzy,4978.610610000001
Ballin' (with Roddy Ricch),Mustard,3043146.43046
Pure Water (with Migos),Mustard,2640900.3728600005
My Friends (feat. Lil Durk),Mustard,73598.07921
"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,1202545.20074
Want Her,Mustard,642767.5182500001
See Bout It (feat. Mustard),Mustard,27935.73148
STILL CHOSE YOU (feat. Mustard),Mustard,234972.26223000002
MAGIC,Mustard,90838.91831000001
Perfect Ten (feat. Nipsey Hussle),Mustard,95750.17738
In My Room (feat. Ty Dolla $ign & Tyga),Mustard,656831.36104
"Ghodey Pe Sawaar (From ""Qala"")",Amit Trivedi,75212.17105
Shauq,Amit Trivedi,45861.57602
Namo Namo,Amit Trivedi,469993.68575
Iktara,Amit Trivedi,279439.20839
Naina Da Kya Kasoor,Amit Trivedi,303506.08597
Phero Na Najariya,Amit Trivedi,11392.4881
Love You Zindagi,Amit Trivedi,217181.03127
Tu Hi Hai,Amit Trivedi,119129.01975
Nirbhau Nirvair,Amit Trivedi,8517.02533
"52 Non Stop Dilbar Dilbar Remix(Remix By Kedrock,Sd Style)",Amit Trivedi,98069.91471
Same God (feat. Jonsal Barrientes),Elevation Worship,90148.59695
Jireh (feat. Chandler Moore & Naomi Raine),Elevation Worship,341405.65048
Do It Again,Elevation Worship,549262.37551
LION (feat. Chris Brown & Brandon Lake),Elevation Worship,93131.17098000001
The Blessing (Live),Elevation Worship,355711.18381
See A Victory,Elevation Worship,290932.94981
Graves Into Gardens (Live),Elevation Worship,322071.50144
Million Little Miracles (feat. Joe L Barnes),Elevation Worship,120731.08859
Wait On You (feat. Dante Bowe & Chandler Moore),Elevation Worship,139037.77908
Spät nach Haus,Kontra K,32639.542690000002
Follow,Kontra K,197009.58095
Nur für Dich,Kontra K,92838.60326999999
Erfolg ist kein Glück,Kontra K,506001.48429000005
Kampfgeist V,Kontra K,31359.13352
Letzte Träne,Kontra K,352261.02691
Blei (feat. Veysel),Kontra K,343055.28875
Tiefschwarz (feat. Samra),Kontra K,238815.12804
Wieder 2015,Kontra K,49160.6642
Adam & Eva,Kontra K,36700.57482
My Shot,Lin-Manuel Miranda,879098.48205
Non-Stop,Lin-Manuel Miranda,639126.60613
"Aaron Burr, Sir",Lin-Manuel Miranda,721819.96076
The Room Where It Happens,Lin-Manuel Miranda,535899.78818
Dear Theodosia,Lin-Manuel Miranda,531396.0079800001
The Story of Tonight,Lin-Manuel Miranda,550676.59369
A Winter's Ball,Lin-Manuel Miranda,495712.86706
Bezos I,Bo Burnham,706644.50655
Look Who’s Inside Again,Bo Burnham,420872.96912
1985,Bo Burnham,199345.68484
Welcome to The Internet,Bo Burnham,587918.32661
